left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0561	P1255	0.383496	0.289069	0.356618	0.660987	0.625	0.666667	0.6	containment
P1578	P1981	0.383487	0.280584	0.433611	0.387936	0.666667	0.6	0.5	mutual_knn
P0724	P1510	0.383477	0.25764	0.35269	0.690974	0.75	0.666667	0.6	containment
P1533	P2421	0.383476	0.274687	0.353273	0.647926	0.714286	0.75	0.666667	containment
P0696	P1651	0.383321	0.268842	0.343692	0.670504	0.75	0.666667	0.6	containment
P0831	P1662	0.383289	0.196915	0.450242	0.656638	0.714286	0.8	0.5	containment
P0176	P1672	0.383261	0.305639	0.361855	0.635193	0.555556	0.666667	0.6	containment
P1705	P1896	0.383248	0.278878	0.43286	0.395848	0.666667	0.6	0.5	mutual_knn
P2376	P2517	0.38321	0.26545	0.306934	0.563305	1.0	0.5	0.333333	mutual_knn
P0762	P0954	0.383208	0.299373	0.365847	0.57944	0.625	0.666667	0.6	containment
P0060	P1685	0.383193	0.243896	0.424533	0.623531	0.625	0.833333	0.6	containment
P0471	P1234	0.383103	0.28623	0.340251	0.652112	0.7	0.666667	0.6	containment
P1499	P2135	0.383051	0.21841	0.345193	0.806164	0.833333	0.6	0.5	mutual_knn
P0076	P1181	0.383	0.247302	0.430141	0.586645	0.625	0.833333	0.6	containment
P0109	P1311	0.382981	0.248475	0.420795	0.61389	0.625	0.833333	0.6	containment
P1757	P2372	0.382958	0.235477	0.409119	0.623731	0.714286	0.75	0.666667	containment
P1865	P2045	0.382938	0.275452	0.468969	0.377024	0.571429	0.6	0.5	mutual_knn
P0064	P0983	0.382911	0.229721	0.432348	0.615483	0.666667	0.714286	0.5	containment
P1306	P2385	0.382906	0.309142	0.425832	0.376086	0.571429	0.75	0.666667	mutual_knn
P0699	P1300	0.382896	0.292505	0.327939	0.664902	0.7	0.666667	0.6	containment
P1658	P2235	0.382889	0.260089	0.382965	0.603823	0.714286	0.6	0.5	mutual_knn
P0151	P1667	0.382876	0.232698	0.422102	0.637591	0.666667	0.833333	0.6	containment
P0454	P1173	0.382864	0.279622	0.331712	0.631578	0.777778	0.666667	0.6	containment
P0902	P2374	0.382857	0.206027	0.458689	0.581755	0.714286	0.8	0.5	containment
P2145	P2299	0.382835	0.276097	0.430322	0.365499	0.714286	0.6	0.5	mutual_knn
P1491	P2372	0.382825	0.244548	0.38768	0.65662	0.714286	0.75	0.666667	containment
P2233	P2375	0.382821	0.285813	0.449423	0.397647	0.571429	0.6	0.5	mutual_knn
P0837	P1854	0.382798	0.196731	0.417374	0.62474	0.857143	0.8	0.5	containment
P1466	P2186	0.382706	0.297304	0.409152	0.390496	0.666667	0.6	0.5	mutual_knn
P0523	P1504	0.382702	0.287393	0.337806	0.651425	0.7	0.666667	0.6	containment
P1336	P2082	0.382561	0.243936	0.389027	0.652018	0.714286	0.75	0.666667	containment
P0890	P1606	0.382541	0.251719	0.343143	0.713891	0.777778	0.666667	0.6	containment
P0830	P2073	0.382514	0.182484	0.448071	0.602379	0.833333	0.8	0.5	containment
P2270	P2352	0.382466	0.271327	0.422338	0.458841	0.666667	0.6	0.5	mutual_knn
P1454	P1981	0.382464	0.28004	0.429521	0.394474	0.666667	0.6	0.5	mutual_knn
P0333	P1189	0.382458	0.232624	0.438627	0.575909	0.666667	0.833333	0.6	containment
P0245	P1799	0.382397	0.280233	0.368789	0.605494	0.666667	0.666667	0.6	containment
P0304	P1046	0.382355	0.285635	0.347932	0.570424	0.75	0.666667	0.6	containment
P0059	P1203	0.382342	0.237955	0.43863	0.581052	0.636364	0.833333	0.6	containment
P1466	P1730	0.38232	0.264151	0.380761	0.468526	0.833333	0.5	0.4	mutual_knn
P0821	P2153	0.382307	0.200763	0.455532	0.700274	0.625	0.8	0.5	containment
P0828	P1861	0.382304	0.219596	0.43569	0.684942	0.625	0.8	0.5	containment
P0566	P1077	0.382297	0.281181	0.330278	0.651682	0.75	0.666667	0.6	containment
P0535	P1213	0.382271	0.20671	0.418818	0.676656	0.75	0.714286	0.5	containment
P1833	P2438	0.382242	0.111733	0.443498	0.767382	1.0	0.75	0.333333	mutual_knn
P0091	P1851	0.382191	0.309198	0.375455	0.560868	0.555556	0.8	0.75	containment
P0476	P1243	0.382043	0.271929	0.332886	0.68165	0.75	0.666667	0.6	containment
P0639	P1341	0.382033	0.27774	0.310452	0.608917	0.875	0.666667	0.6	containment
P0285	P1721	0.382006	0.300538	0.355891	0.622022	0.6	0.666667	0.6	containment
P0547	P1342	0.381973	0.265161	0.347532	0.660143	0.75	0.666667	0.6	containment
P0880	P1773	0.381914	0.197558	0.465135	0.677163	0.625	0.8	0.5	containment
P0818	P1702	0.381911	0.314828	0.390715	0.590435	0.444444	0.666667	0.6	containment
P0382	P1613	0.381885	0.234522	0.40808	0.557437	0.777778	0.833333	0.6	containment
P0452	P1392	0.381848	0.258253	0.33178	0.62011	0.875	0.666667	0.6	containment
P2127	P2153	0.381808	0.270478	0.356299	0.687211	0.666667	0.6	0.5	mutual_knn
P1878	P2136	0.381805	0.344972	0.411673	0.396248	0.428571	0.6	0.5	mutual_knn
P1871	P2425	0.381698	0.121231	0.470462	0.791488	0.833333	0.75	0.333333	mutual_knn
P0680	P1410	0.38165	0.29101	0.37898	0.555531	0.625	0.666667	0.6	containment
P0412	P1395	0.381643	0.273119	0.369756	0.57896	0.714286	0.666667	0.6	containment
P0617	P1310	0.381636	0.292161	0.331516	0.64133	0.7	0.666667	0.6	containment
P1144	P1829	0.381608	0.316857	0.439178	0.424532	0.428571	0.666667	0.6	mutual_knn
P0932	P2409	0.38157	0.26019	0.379882	0.600971	0.714286	0.75	0.666667	containment
P1709	P2064	0.381556	0.30985	0.391927	0.335203	0.714286	0.6	0.5	mutual_knn
P1499	P1722	0.381502	0.230177	0.374522	0.468396	1.0	0.5	0.4	mutual_knn
P0659	P1594	0.381443	0.277128	0.336597	0.611489	0.777778	0.666667	0.6	containment
P1047	P2032	0.381369	0.209808	0.4781	0.446204	0.75	0.8	0.5	mutual_knn
P0660	P1798	0.381313	0.2981	0.371927	0.614374	0.555556	0.8	0.75	containment
P0818	P1861	0.381307	0.212796	0.448021	0.662418	0.625	0.8	0.5	containment
P0207	P1140	0.381217	0.230328	0.44984	0.601257	0.6	0.714286	0.5	containment
P0096	P1460	0.381146	0.275123	0.350158	0.597853	0.75	0.666667	0.6	containment
P0868	P1587	0.381126	0.321589	0.371739	0.563022	0.5	0.666667	0.6	containment
P1392	P2372	0.381126	0.243033	0.38387	0.659781	0.714286	0.75	0.666667	containment
P0811	P1434	0.381096	0.269227	0.370993	0.550965	0.75	0.666667	0.6	containment
P0024	P1660	0.381088	0.231378	0.431575	0.634167	0.625	0.833333	0.6	containment
P0555	P1082	0.381039	0.289335	0.322908	0.628203	0.75	0.666667	0.6	containment
P0623	P1555	0.380964	0.255129	0.334447	0.615998	0.875	0.666667	0.6	containment
P1405	P1889	0.380929	0.337396	0.350955	0.634089	0.428571	0.6	0.5	mutual_knn
P0858	P1236	0.380909	0.317058	0.376774	0.563617	0.5	0.666667	0.6	containment
P0855	P1050	0.380839	0.281071	0.385355	0.56983	0.625	0.666667	0.6	containment
P0011	P1015	0.38079	0.230961	0.407187	0.565645	0.777778	0.833333	0.6	containment
P0660	P1634	0.380691	0.270603	0.332193	0.64874	0.777778	0.666667	0.6	containment
P2519	P2543	0.380647	0.267105	0.392213	0.565088	0.666667	0.5	0.333333	mutual_knn
P1268	P1865	0.380635	0.247057	0.414768	0.528617	0.714286	0.6	0.5	mutual_knn
P1239	P2453	0.380629	0.276189	0.416163	0.440204	0.666667	0.75	0.666667	mutual_knn
P1292	P1410	0.3806	0.221354	0.351903	0.744912	0.833333	0.5	0.4	mutual_knn
P0165	P1409	0.380597	0.224576	0.391351	0.550646	0.875	0.833333	0.6	containment
P1797	P2381	0.380557	0.30311	0.399014	0.378361	0.666667	0.6	0.5	mutual_knn
P0286	P1258	0.380496	0.276142	0.358894	0.606189	0.7	0.666667	0.6	containment
P0620	P1172	0.380486	0.283847	0.335816	0.652194	0.7	0.666667	0.6	containment
P0526	P1154	0.38045	0.271588	0.353806	0.677364	0.666667	0.666667	0.6	containment
P0454	P1172	0.380443	0.274092	0.323209	0.662004	0.777778	0.666667	0.6	containment
P0558	P1637	0.380428	0.273461	0.335479	0.685249	0.714286	0.666667	0.6	containment
P0694	P0912	0.380406	0.300683	0.36342	0.55402	0.625	0.8	0.75	containment
P0336	P1897	0.380315	0.297076	0.363997	0.567318	0.625	0.8	0.75	containment
P1481	P1755	0.380314	0.25487	0.35555	0.578466	0.833333	0.6	0.5	mutual_knn
P1127	P1499	0.380286	0.210059	0.327438	0.85442	0.857143	0.5	0.4	mutual_knn
P0431	P1757	0.380285	0.266158	0.328834	0.676446	0.777778	0.666667	0.6	containment
P1828	P2391	0.380233	0.250783	0.266431	0.741295	1.0	0.5	0.333333	mutual_knn
P0017	P1441	0.380222	0.229026	0.436812	0.642757	0.6	0.833333	0.6	containment
P0920	P1187	0.380208	0.281511	0.380576	0.578262	0.625	0.666667	0.6	containment
P0716	P1634	0.380191	0.276268	0.32686	0.636918	0.777778	0.666667	0.6	containment
P0914	P1165	0.380161	0.293871	0.359665	0.648936	0.571429	0.666667	0.6	containment
P0522	P1478	0.380138	0.259187	0.320392	0.656526	0.857143	0.666667	0.6	containment
P0732	P1293	0.380137	0.270803	0.329134	0.680792	0.75	0.666667	0.6	containment
P0839	P1405	0.380123	0.278944	0.387323	0.565347	0.625	0.666667	0.6	containment
P0825	P1026	0.380121	0.286393	0.381604	0.551826	0.625	0.666667	0.6	containment
P0211	P1271	0.380109	0.296954	0.332504	0.601034	0.7	0.666667	0.6	containment
P1582	P1999	0.380005	0.290158	0.472206	0.466622	0.375	0.6	0.5	mutual_knn
P0004	P1409	0.37999	0.230939	0.403876	0.569329	0.777778	0.833333	0.6	containment
P0577	P1069	0.379963	0.299145	0.361428	0.563477	0.625	0.8	0.75	containment
P0431	P1313	0.379949	0.307916	0.357354	0.607569	0.555556	0.8	0.75	containment
P0949	P2422	0.379842	0.303552	0.35534	0.563747	0.625	0.75	0.666667	containment
P0691	P1418	0.379837	0.287097	0.355585	0.636888	0.625	0.666667	0.6	containment
P0268	P1146	0.379813	0.275816	0.341822	0.693914	0.666667	0.666667	0.6	containment
P1155	P2260	0.379803	0.259933	0.368509	0.62426	0.714286	0.75	0.666667	containment
P2096	P2175	0.379783	0.317765	0.412964	0.351085	0.571429	0.6	0.5	mutual_knn
P0368	P1173	0.3797	0.277917	0.33146	0.608487	0.777778	0.666667	0.6	containment
P0470	P0912	0.37964	0.307624	0.369609	0.562904	0.555556	0.8	0.75	containment
P0682	P1236	0.379637	0.287387	0.346894	0.664002	0.625	0.666667	0.6	containment
P2154	P2158	0.37949	0.277703	0.468435	0.477146	0.428571	0.6	0.5	mutual_knn
P0871	P1369	0.37935	0.189691	0.434715	0.704098	0.714286	0.8	0.5	containment
P0485	P0977	0.379298	0.2813	0.326928	0.605109	0.777778	0.666667	0.6	containment
P0440	P0783	0.379279	0.298896	0.375397	0.578308	0.555556	0.8	0.75	containment
P1930	P2308	0.379267	0.10062	0.502135	0.749073	0.833333	0.75	0.333333	mutual_knn
P0621	P1295	0.379221	0.27423	0.325411	0.641456	0.777778	0.666667	0.6	containment
P0144	P1448	0.379215	0.28867	0.353903	0.58781	0.666667	0.666667	0.6	containment
P1555	P2372	0.37914	0.240834	0.379376	0.665545	0.714286	0.75	0.666667	containment
P0827	P1724	0.379077	0.229438	0.438201	0.599599	0.625	0.8	0.5	containment
P0660	P0977	0.379042	0.263192	0.337012	0.64874	0.777778	0.666667	0.6	containment
P1049	P1623	0.379032	0.259197	0.360454	0.648058	0.714286	0.75	0.666667	containment
P0682	P1510	0.379028	0.261094	0.342875	0.665287	0.75	0.666667	0.6	containment
P0721	P1781	0.379009	0.290945	0.370617	0.558675	0.625	0.8	0.75	containment
P1828	P2104	0.378996	0.284301	0.428426	0.344445	0.666667	0.6	0.5	mutual_knn
P0570	P1646	0.378944	0.282191	0.335617	0.678255	0.666667	0.666667	0.6	containment
P0455	P1839	0.378855	0.238068	0.44221	0.613955	0.555556	0.833333	0.6	containment
P0565	P1619	0.378847	0.266904	0.34099	0.616158	0.777778	0.666667	0.6	containment
P0128	P1303	0.378809	0.227467	0.439252	0.560444	0.666667	0.833333	0.6	containment
P1079	P2308	0.378793	0.240335	0.368134	0.584624	0.833333	0.75	0.666667	containment
P0740	P2409	0.378782	0.259166	0.367841	0.619847	0.714286	0.75	0.666667	containment
P2013	P2340	0.37878	0.315126	0.424807	0.454334	0.428571	0.6	0.5	mutual_knn
P0051	P1430	0.378776	0.289139	0.338582	0.634929	0.666667	0.666667	0.6	containment
P0412	P0922	0.378775	0.277341	0.363355	0.553686	0.714286	0.666667	0.6	containment
P1660	P2238	0.378759	0.249644	0.396738	0.608936	0.666667	0.6	0.5	mutual_knn
P1310	P2421	0.378748	0.277002	0.34355	0.62426	0.714286	0.75	0.666667	containment
P0600	P1709	0.378731	0.271634	0.321762	0.661015	0.777778	0.666667	0.6	containment
P0608	P1060	0.37871	0.265986	0.336209	0.663433	0.75	0.666667	0.6	containment
P1386	P2322	0.378657	0.309511	0.410465	0.332141	0.625	0.6	0.5	mutual_knn
P0787	P1848	0.378596	0.210558	0.438407	0.589736	0.714286	0.8	0.5	containment
P0629	P1476	0.378571	0.270427	0.371832	0.600711	0.666667	0.666667	0.6	containment
P1727	P2251	0.378542	0.302711	0.442419	0.446182	0.428571	0.6	0.5	mutual_knn
P0923	P2423	0.378484	0.270266	0.359161	0.5973	0.714286	0.75	0.666667	containment
P0012	P1615	0.378473	0.29476	0.340973	0.564901	0.7	0.666667	0.6	containment
P0037	P1732	0.378465	0.30107	0.377159	0.554218	0.555556	0.8	0.75	containment
P0440	P1472	0.378412	0.286878	0.351649	0.706839	0.555556	0.666667	0.6	containment
P0118	P1710	0.378407	0.24353	0.424441	0.602643	0.6	0.833333	0.6	containment
P0589	P1320	0.378307	0.264628	0.349307	0.619668	0.75	0.666667	0.6	containment
P0860	P1883	0.378277	0.20399	0.431235	0.641209	0.714286	0.8	0.5	containment
P1052	P2281	0.37821	0.249873	0.361401	0.559434	0.833333	0.75	0.666667	containment
P1414	P2260	0.378183	0.252289	0.379449	0.604165	0.714286	0.75	0.666667	containment
P0268	P0852	0.37818	0.305537	0.364753	0.574695	0.555556	0.8	0.75	containment
P0055	P1573	0.378121	0.275377	0.35907	0.618597	0.666667	0.666667	0.6	containment
P0591	P1615	0.378103	0.270267	0.343688	0.584148	0.777778	0.666667	0.6	containment
P0092	P1102	0.378079	0.27913	0.337433	0.565913	0.777778	0.666667	0.6	containment
P1950	P2145	0.378062	0.278375	0.411642	0.372901	0.714286	0.6	0.5	mutual_knn
P0620	P1310	0.378	0.280103	0.33663	0.64133	0.7	0.666667	0.6	containment
P0184	P1220	0.377956	0.239735	0.447937	0.577413	0.555556	0.833333	0.6	containment
P0059	P0925	0.377899	0.215319	0.400607	0.680656	0.727273	0.714286	0.5	containment
P0762	P1236	0.377815	0.289667	0.362915	0.57944	0.625	0.666667	0.6	containment
P0646	P1042	0.377805	0.237071	0.424311	0.559476	0.666667	0.714286	0.5	containment
P0268	P1666	0.377802	0.302562	0.369078	0.569158	0.555556	0.8	0.75	containment
P0696	P1169	0.377782	0.298648	0.352887	0.573803	0.625	0.8	0.75	containment
P0700	P1555	0.37777	0.247242	0.330924	0.631875	0.875	0.666667	0.6	containment
P0402	P1375	0.377754	0.285754	0.348533	0.60512	0.666667	0.666667	0.6	containment
P0602	P1630	0.377709	0.249258	0.356505	0.657664	0.75	0.666667	0.6	containment
P0009	P1853	0.377628	0.240062	0.427428	0.644451	0.555556	0.833333	0.6	containment
P0282	P0936	0.377568	0.286342	0.37054	0.590253	0.6	0.666667	0.6	containment
P1078	P2527	0.377533	0.250353	0.363306	0.662881	0.714286	0.75	0.666667	containment
P1410	P2190	0.377524	0.260614	0.378909	0.60963	0.666667	0.6	0.5	mutual_knn
P0682	P1472	0.377503	0.283768	0.342503	0.674308	0.625	0.666667	0.6	containment
P2226	P2312	0.377418	0.227912	0.381141	0.414587	1.0	0.6	0.5	mutual_knn
P0474	P0572	0.377368	0.246489	0.403297	0.552945	0.7	0.666667	0.5	containment
P0932	P2460	0.377363	0.250809	0.36926	0.638297	0.714286	0.75	0.666667	containment
P0228	P1710	0.377302	0.241348	0.438676	0.606131	0.545455	0.833333	0.6	containment
P0133	P1137	0.377282	0.268599	0.333864	0.645599	0.75	0.666667	0.6	containment
P1730	P2186	0.377282	0.288799	0.426952	0.407464	0.571429	0.6	0.5	mutual_knn
P0524	P1173	0.377252	0.278751	0.340302	0.627086	0.7	0.666667	0.6	containment
P0724	P1418	0.377222	0.29988	0.323192	0.666589	0.625	0.666667	0.6	containment
P0162	P1409	0.377215	0.224369	0.402706	0.575242	0.777778	0.833333	0.6	containment
P0437	P1025	0.377189	0.242961	0.420485	0.581869	0.625	0.714286	0.5	containment
P0241	P1333	0.377188	0.263758	0.31975	0.590849	0.875	0.666667	0.6	containment
P1002	P2451	0.377144	0.266619	0.387108	0.591775	0.625	0.75	0.666667	containment
P0422	P1529	0.377105	0.273359	0.354818	0.632409	0.666667	0.666667	0.6	containment
P0366	P1410	0.377094	0.280933	0.365319	0.603128	0.625	0.666667	0.6	containment
P0097	P1851	0.377074	0.292315	0.35966	0.571507	0.625	0.8	0.75	containment
P0273	P1017	0.377045	0.214453	0.394563	0.567293	0.857143	0.714286	0.5	containment
P0479	P1054	0.37702	0.260233	0.328274	0.672419	0.777778	0.666667	0.6	containment
P0306	P1672	0.376969	0.298007	0.350256	0.647206	0.555556	0.666667	0.6	containment
P0438	P1646	0.376933	0.238205	0.42398	0.613478	0.6	0.833333	0.6	containment
P2248	P2283	0.376873	0.278666	0.434755	0.421656	0.571429	0.6	0.5	mutual_knn
P0306	P1257	0.376807	0.278978	0.331818	0.573526	0.777778	0.666667	0.6	containment
P0052	P2015	0.376783	0.333703	0.359075	0.554856	0.454545	0.8	0.75	containment
P1660	P1720	0.376779	0.224028	0.35084	0.531722	1.0	0.5	0.4	mutual_knn
P0391	P1426	0.376731	0.285378	0.324148	0.681922	0.666667	0.666667	0.6	containment
P0324	P1236	0.376699	0.287467	0.343146	0.647382	0.625	0.666667	0.6	containment
P0708	P1286	0.376698	0.190946	0.417961	0.611532	0.833333	0.8	0.5	containment
P0503	P1141	0.376663	0.282221	0.330366	0.640346	0.7	0.666667	0.6	containment
P0498	P1497	0.376656	0.246053	0.43924	0.621985	0.5	0.833333	0.6	containment
P0487	P1533	0.376614	0.279401	0.32	0.611056	0.777778	0.666667	0.6	containment
P0531	P1380	0.376593	0.263202	0.355011	0.624705	0.714286	0.666667	0.6	containment
P0745	P1413	0.376526	0.29166	0.322483	0.624103	0.7	0.666667	0.6	containment
P0070	P1154	0.376494	0.241435	0.430859	0.570479	0.6	0.833333	0.6	containment
P0524	P0899	0.376438	0.303008	0.379446	0.572778	0.5	0.8	0.75	containment
P1034	P2508	0.376424	0.243468	0.366383	0.552959	0.833333	0.75	0.666667	containment
P0403	P1310	0.376401	0.275554	0.338226	0.640222	0.7	0.666667	0.6	containment
P0211	P1207	0.376393	0.237486	0.431716	0.584238	0.6	0.833333	0.6	containment
P0771	P0963	0.37635	0.293754	0.370695	0.588617	0.555556	0.666667	0.6	containment
P1813	P2130	0.376307	0.340306	0.381911	0.466431	0.428571	0.6	0.5	mutual_knn
P0648	P0977	0.376297	0.258743	0.334705	0.649387	0.777778	0.666667	0.6	containment
P0164	P1409	0.376279	0.231955	0.413337	0.572317	0.7	0.833333	0.6	containment
P0158	P0932	0.376255	0.231006	0.397869	0.552702	0.777778	0.833333	0.6	containment
P0423	P0953	0.376249	0.279357	0.345698	0.628771	0.666667	0.666667	0.6	containment
P2446	P2517	0.376246	0.257591	0.290914	0.585106	1.0	0.5	0.333333	mutual_knn
P0811	P2300	0.376194	0.189303	0.43753	0.628722	0.75	0.8	0.5	containment
P1785	P2527	0.376184	0.281622	0.43622	0.539203	0.428571	0.75	0.666667	mutual_knn
P0816	P1604	0.376179	0.289219	0.36381	0.56197	0.625	0.666667	0.6	containment
P0858	P1802	0.376164	0.314147	0.366961	0.563617	0.5	0.666667	0.6	containment
P1537	P2051	0.37612	0.238518	0.376762	0.3692	1.0	0.6	0.5	mutual_knn
P2324	P2368	0.376019	0.282296	0.404057	0.409	0.666667	0.6	0.5	mutual_knn
P1185	P1871	0.376012	0.256635	0.404401	0.564856	0.625	0.6	0.5	mutual_knn
P0066	P1435	0.37601	0.301372	0.340561	0.611965	0.6	0.666667	0.6	containment
P2052	P2272	0.37601	0.301734	0.412803	0.386057	0.571429	0.6	0.5	mutual_knn
P0127	P1615	0.376006	0.288291	0.337497	0.581515	0.7	0.666667	0.6	containment
P0456	P1673	0.375993	0.306544	0.358981	0.624052	0.5	0.666667	0.6	containment
P0669	P1971	0.375968	0.280644	0.364174	0.555501	0.666667	0.8	0.75	containment
P0719	P1165	0.375967	0.280815	0.340449	0.554431	0.75	0.666667	0.6	containment
P0378	P1722	0.375911	0.275536	0.37478	0.607467	0.6	0.666667	0.6	containment
P0792	P2319	0.3759	0.206636	0.453449	0.61707	0.625	0.8	0.5	containment
P0030	P1409	0.375875	0.229173	0.398743	0.554089	0.777778	0.833333	0.6	containment
P0839	P1435	0.375851	0.274808	0.39671	0.577831	0.555556	0.666667	0.6	containment
P0790	P1445	0.375789	0.192449	0.416412	0.601098	0.833333	0.8	0.5	containment
P0724	P0954	0.375781	0.276791	0.342176	0.689638	0.625	0.666667	0.6	containment
P0506	P0999	0.375755	0.29889	0.371814	0.555635	0.555556	0.8	0.75	containment
P0272	P1607	0.375731	0.284447	0.343641	0.574554	0.7	0.666667	0.6	containment
P0571	P1197	0.375721	0.262441	0.355632	0.731517	0.6	0.666667	0.6	containment
P0660	P1169	0.375622	0.298365	0.361318	0.593406	0.555556	0.8	0.75	containment
P0378	P1474	0.375597	0.299168	0.343199	0.608519	0.6	0.666667	0.6	containment
P1262	P2460	0.375551	0.247659	0.36813	0.638297	0.714286	0.75	0.666667	containment
P1910	P2398	0.375547	0.133405	0.525374	0.483005	0.833333	0.75	0.333333	mutual_knn
P0855	P2352	0.375537	0.183709	0.443276	0.662928	0.714286	0.8	0.5	containment
P0214	P1451	0.375527	0.217488	0.435116	0.553666	0.7	0.833333	0.6	containment
P0527	P1688	0.375486	0.253107	0.319549	0.622456	0.875	0.666667	0.6	containment
P0570	P1054	0.375477	0.268741	0.321851	0.641172	0.777778	0.666667	0.6	containment
P0596	P1777	0.375381	0.293086	0.370921	0.581145	0.555556	0.8	0.75	containment
P1780	P1942	0.375381	0.258446	0.422894	0.396389	0.714286	0.6	0.5	mutual_knn
P0598	P1209	0.375374	0.276619	0.353702	0.646	0.625	0.666667	0.6	containment
P0324	P0954	0.37537	0.287233	0.33965	0.647382	0.625	0.666667	0.6	containment
P1165	P2460	0.375317	0.237378	0.354534	0.610769	0.833333	0.75	0.666667	containment
P0623	P1358	0.375232	0.259892	0.339205	0.645586	0.75	0.666667	0.6	containment
P0601	P1220	0.375132	0.273613	0.355032	0.652444	0.625	0.666667	0.6	containment
P0684	P1788	0.375115	0.294847	0.374651	0.613059	0.5	0.8	0.75	containment
P0380	P1802	0.375097	0.291395	0.337286	0.703637	0.555556	0.666667	0.6	containment
P0538	P1307	0.375087	0.269583	0.347509	0.654799	0.666667	0.666667	0.6	containment
P0121	P1045	0.37506	0.279343	0.331432	0.555771	0.777778	0.666667	0.6	containment
P0568	P1651	0.374982	0.271687	0.314435	0.676711	0.75	0.666667	0.6	containment
P0018	P1023	0.374912	0.216853	0.374742	0.661692	0.8	0.714286	0.5	containment
P0453	P1682	0.374911	0.253271	0.344714	0.652895	0.75	0.666667	0.6	containment
P0740	P2460	0.374904	0.249822	0.357775	0.658345	0.714286	0.75	0.666667	containment
P0354	P1046	0.374898	0.276152	0.336654	0.578008	0.75	0.666667	0.6	containment
P0101	P1318	0.374896	0.268836	0.344765	0.582518	0.75	0.666667	0.6	containment
P1819	P2158	0.374881	0.283449	0.451325	0.465083	0.428571	0.6	0.5	mutual_knn
